"address","amenities","balconies","bathrooms","bedrooms","carp_area_unit","carpet_area","city_name","company_name","cov_area_unit","covered_area","currency","description","facing","floors","from_url","id","image_url","land_area_unit","landmark","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark_details/9","location","name","operating_since","owner_name","posted_date","price","price_per_sq_ft","seo_description","url"
"Mumbai, Maharashtra",,"1","2","2",,"617","Mumbai","16 Yards",,,"₹","Multistorey Apartment for Sale in Bandra East, Mumbai. Covered area is 617.0  Sq-ft. This property belongs to ""Sahakar Excel Acropolis"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83031819","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/05/01/Project-Photo-13-Sahakar-Excel-Acropolis-Mumbai-5431105_811_1600_310_462.jpg",,,,"19201|Canara Bank","19201|EDIL Towers","19202|Kaiser Junior College Bandra East","19202|Dhirubhai Ambani International School","19203|Dr. Agarwal Children Hospital","19203|Deodhar Hospital","19206|Meena Bazar","19206|VN Mall","19210|ICICI Bank BKC Bus Stop","19210|Thane Railway Station East Bus Stop","19.062055421515,72.8541362644682","2BHK Multistorey Apartment for New Property in Sahakar Excel Acropolis at Bandra East",,"Rahul  Gupta","2026-02-14T17:36:19.000Z","21899000",,"Situated in the prime location of Bandra East, the 2 BHK flat is currently available on sale.This flat is situated in Sahakar Excel Acropolis and is equipped with premium facilities. Available at price of ₹2.18 Cr, this mar '28 flat in Bandra East is an excellent choice. The possession date of the flat is Mar '28. The pricing in Sahakar Excel Acropolis varies from ₹2.18 Cr - ₹4.15 Cr, offering units in 2,3 bhk flats configurations. ","2-BHK-617-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423833303331383139"
"Mumbai, Maharashtra",,"2","4","4",,"1962","Mumbai","My Space Realty","12800","1962","₹","Multistorey Apartment for Sale in Chembur, Mumbai. Covered area is 1962.0  Sq-ft. This property belongs to ""Supreme Boulevard"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83410041","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/10/14/Project-Photo-7-Supreme-Boulevard-Mumbai-5424051_1131_1600_310_462.jpg",,,,"19201|India Bulls Finance Centre","19201|Shivalaya Shopping Centre","19202|Mumbai Public School","19202|Garodia International Centre","19203|Surana Sethia Hopsital","19203|Chembur Hospital and ICCU","19206|Food Bazaar","19206|K Star Mall","19210|Chembur Camp Bus Stop","19210|Ashok Nagar Bus Stop","19.0459181155422,72.8975231581492","4BHK Multistorey Apartment for New Property in Supreme Boulevard at Chembur",,"Myspace Realty","2026-02-14T10:11:40.000Z","70317000","35839","A 4 BHK flat is available for sale in Chembur, Mumbai.The property is in a strategic location within Supreme Boulevard. This mar '29 apartment in the Chembur is available for a price of ₹7.03 Cr. Mar '29 is the possession date of this apartment. Properties in Supreme Boulevard are available in 2,3,4 bhk flats, priced between ₹2.65 Cr - ₹7.03 Cr. ","4-BHK-1962-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423833343130303431"
"Mumbai, Maharashtra",,"1","3","3",,"1070","Mumbai","Realty Adwise",,,"₹","Multistorey Apartment for Sale in Andheri West, Mumbai. Covered area is 1070.0  Sq-ft. This property belongs to ""Disha Elysium"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83297409","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/06/20/Project-Photo-5-Disha-Elysium-Mumbai-5433181_561_1000_310_462.jpg",,,,"19201|millat super market","19201|Star Bazaar","19202|Holy Cross Convent","19202|Kishore Namit Kapoor Acting Institute","19203|Kokilaben Dhirubhai Ambani Hospital","19203|Kulkarni Hospital","19206|Citi Mall","19206|Crystal Point Mall","19210|Yari Road Bus Stop","19210|Andheri West Metro Station","19.1373697481266,72.8257229439874","3BHK Multistorey Apartment for New Property in Disha Elysium at Andheri West",,"Deep","2026-02-15T17:36:31.000Z","46310000",,"A 3 BHK apartment is available for sale in Andheri West, Mumbai.This flat is situated within Disha Elysium. Costing ₹4.63 Cr, this mar '30 apartment in Andheri West is a great buy. Mar '30 is the possession date of this apartment. You can choose 2,3 bhk flats units at Disha Elysium, priced from ₹2.95 Cr - ₹4.74 Cr. ","3-BHK-1070-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423833323937343039"
"Mumbai, Maharashtra",,,"3","3",,"1121","Mumbai","Rize Spaces Realty Advisor",,,"₹","Multistorey Apartment for Sale in Bandra East, Mumbai. Covered area is 1121.0  Sq-ft. This property belongs to ""Kalpataru Magnus"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83059103","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/10/27/Project-Photo-31-Kalpataru-Magnus-Mumbai-5115469_1125_2000_310_462.jpg",,,,"19201|Indian Oil","19201|Laxmi Tower (BKC)","19202|Mount Litera School International","19202|American School Of Bombay","19203|Guru Nanak Hospital","19203|Thc Hospital","19206|Meena Bazar","19206|VN Mall","19210|Bandra-Kurla Complex Metro Station","19210|Thane Railway Station East Bus Stop","19.062055421515,72.8541362644682","3BHK Multistorey Apartment for New Property in Kalpataru Magnus at Bandra East",,"kailash","2026-02-15T17:36:31.000Z","79356900",,"3 BHK flat available for sale in Mumbai in the prime location of Bandra East.The property is in a strategic location within Kalpataru Magnus. In Bandra East, this ready to move flat can be taken at the pricing of ₹7.93 Cr. P51800004029 is the RERA number of the project. The price of properties in Kalpataru Magnus varies between ₹7.71 Cr - ₹11.73 Cr, with configuration of 3,4,5 bhk flats. ","3-BHK-1121-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423833303539313033"
"Mumbai, Maharashtra",,,"2","2",,"714","Mumbai","Aarav Homes",,,"₹","Multistorey Apartment for Sale in Mira Road East, Mumbai. Covered area is 714.0  Sq-ft. This property belongs to ""Urban Grandeur Bldg 2"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83149731","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/10/01/Project-Photo-9-Urban-Grandeur-Bldg-2-Mumbai-5335959_488_800_310_462.jpg",,,,"19201|Market Point","19201|Singapore Plaza","19202|Royal College of Arts, Science and Commerce","19202|St Aloysius High School","19203|Padmakar Mhatre Hospital","19203|Bhakti Vedant Hospital","19206|Sahakari Bhandar","19206|DMart","19210|Mira Road Railway Station","19210|Palghar Railway Station","19.282975,72.873618","2BHK Multistorey Apartment for New Property in Cllaro Urban Grandeur at Mira Road East",,"Ankit  Jain","2026-02-15T17:36:31.000Z","12445000",,"You can find this 2 BHK flat for sale in Mira Road East, Mumbai.This well designed apartment is located within Cllaro Urban Grandeur. This jun '27 flat located in Mira Road East is available at the price of ₹1.24 Cr. The Jun '27 is possession date. The pricing in Cllaro Urban Grandeur varies from ₹1.10 Cr - ₹1.63 Cr, offering units in 2,3 bhk flats , commercial shop , commercial office space configurations. ","2-BHK-714-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423833313439373331"
"Mumbai, Maharashtra",,,"3","3",,"1090","Mumbai","Navigators Realty",,,"₹","Multistorey Apartment for Sale in Vile Parle East, Mumbai. Covered area is 1090.0  Sq-ft. This property belongs to ""Konark Ganga Niwas CHS Ltd."" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83352525","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/12/05/Project-Photo-9-Konark-Ganga-Niwas-CHS-Ltd.-Mumbai-5440111_948_930_310_462.jpg",,,,"19201|Parle Square Mall","19202|Parle Tilak Vidyalaya","19202|SVKM's Mithibai College of Arts","19203|Dr Sumitrabai Hospital","19203|Dr. Sumitrabai Wagh Maternity Hospital","19206|Agarwal Market","19209|Chhatrapati Shivaji Maharaj International Airport Mumbai Terminal 2","19209|Chhatrapati Shivaji Maharaj International Airport Mumbai Terminal 1","19210|Vile Parle Police Station (E) Bus Stop","19210|Vile Parle Railway Station","19.10046297,72.84924449","3BHK Multistorey Apartment for New Property in Konark Ganga Niwas CHS Ltd. at Vile Parle East",,"Virag  Dharod","2026-02-13T17:36:41.000Z","49000000",,"This modern 3 BHK property is situated in Vile Parle East, Mumbai. This flat is situated in Konark Ganga Niwas Chs Ltd. and is equipped with premium facilities. This dec '29 apartment in the Vile Parle East is available for a price of ₹4.90 Cr.Its date of possession is Dec '29. The pricing in Konark Ganga Niwas Chs Ltd. varies from ₹2.07 Cr - ₹4.90 Cr, offering units in 2,3,4 bhk flats configurations. ","3-BHK-1090-Sq-ft-Multistorey-Apartment-FOR-Sale-Vile-Parle-East-in-Mumbai&id=4d423833333532353235"
"Mumbai, Maharashtra",,"4","5","5",,"2809","Mumbai","Ruchika Shelters",,,"₹","Multistorey Apartment for Sale in Mahalakshmi, Mumbai. Covered area is 2809.0  Sq-ft. This property belongs to ""Raheja Modern Vivarea"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83235915","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2023/06/26/Project-Photo-2-Raheja-Modern-Vivarea-Mumbai-5412383_600_800_310_462.jpg",,,,"19201|Lodha Excelus","19202|Mumbai Public School","19202|Greenlawns High School","19203|All India Institute Of Physical Medicine And Rehabilitation","19203|Srcc Hospital","19210|Mahalakshmi Railway Station","19210|Sant Gadge Maharaj Monorail Station",,,,"18.9865617867147,72.8182867539311","5BHK Multistorey Apartment for New Property in Raheja Modern Vivarea at Mahalakshmi",,"Rajiv Jain","2026-02-15T17:36:31.000Z","201231000",,"This spacious 5 BHK apartment can be found for sale in Mahalakshmi, Mumbai.Situated in Raheja Modern Vivarea, it has a prime location. This mar '28 flat in Mahalakshmi is available for a price of ₹20.12 Cr. The possession date of the flat is Mar '28. P51900034289 is the RERA number of the project. Raheja Modern Vivarea offers 3,4,5 bhk flats units, with prices starting from ₹11.94 Cr - ₹25 Cr. ","5-BHK-2809-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalakshmi-in-Mumbai&id=4d423833323335393135"
"Mumbai, Maharashtra",,"2","5","4",,"1775","Mumbai","Fortune Realty",,,"₹","Multistorey Apartment for Sale in Andheri West, Mumbai. Covered area is 1775.0  Sq-ft. This property belongs to ""Linkbay Residences"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83379263","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2023/10/06/Project-Photo-6-Linkbay-Residences-Mumbai-5417221_900_1600_310_462.jpg",,,,"19201|Laxmi Super Market","19201|Fun Republic Mall","19202|A. H. Wadia High School","19202|Bhaktivedanta Swami Mission School","19203|Belle-Vue Multi-Speciality Hospital","19203|SBS Multi-Speciality Hospital","19206|Navrang Cinema","19206|Infiniti Mall","19210|Andheri West Metro Station","19210|Seven Bungalow Garden Bus Stop","19.1373697481266,72.8257229439874","4BHK Multistorey Apartment for New Property in Adani Linkbay Residences at Andheri West",,"Fortune Realty","2026-02-12T17:36:16.000Z","70090000",,"This lovely 4 BHK flat is for sale in Andheri West, Mumbai.The property is in a strategic location within Adani Linkbay Residences. You can buy this oct '28 flat in Andheri West at price of ₹7 Cr. The possession date of the flat is Dec '27. The Adani Linkbay Residences price range is ₹3.21 Cr - ₹7.45 Cr, offering properties in 2,3,4 bhk flats layouts. ","4-BHK-1775-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423833333739323633"
"Mumbai, Maharashtra",,"1","3","3",,"928","Mumbai","Zip Code Realty",,,"₹","Multistorey Apartment for Sale in Bandra East, Mumbai. Covered area is 928.0  Sq-ft. This property belongs to ""Rustomjee Stella"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83240045","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/02/14/Project-Photo-4-Rustomjee-Stella-Mumbai-5418509_931_1600_310_462.jpg",,,,"19201|EPFO","19201|EDIL Towers","19202|Mount Litera School International","19202|Arya Vidya Mandir","19203|Godbole Hospital","19203|Guru Nanak Hospital","19206|VN Mall","19206|Meena Bazar","19210|ICICI Bank BKC Bus Stop","19210|Thane Railway Station East Bus Stop","19.062055421515,72.8541362644682","3BHK Multistorey Apartment for New Property in Rustomjee Stella at Bandra East",,"Zip Code Realty","2026-02-14T17:36:18.000Z","37153000",,"A 3 BHK apartment is available for sale in Bandra East, Mumbai.It enjoys a prime location within Rustomjee Stella. This dec '27 flat is offered at a price of ₹3.71 Cr. Its date of possession is Dec '26. Properties in Rustomjee Stella come in 2,3 bhk flats, with prices spanning ₹2.71 Cr - ₹4.05 Cr. ","3-BHK-928-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423833323430303435"
"Mumbai, Maharashtra",,"1","2","2",,"932","Mumbai","Choice Homes",,,"₹","Multistorey Apartment for Sale in Byculla, Mumbai. Covered area is 932.0  Sq-ft. This property belongs to ""Monte South"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83145187","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/02/01/Project-Photo-64-Monte-South-Mumbai-5092474_667_1000_310_462.jpg",,,,"19201|World Trade Centre","19201|Veer Mata Jijabai Bhosale Udyan And Zoo","19202|St. Agnes' High School","19202|AnjumanIIslam MHSaboo Siddik College of Engineering","19203|Masina Hospital Trust","19203|Balaji Hospital","19210|Reay Road Railway Station Bus Stop","19210|Byculla Station (E) Bus Stop",,,"18.9763051806034,72.8384452613639","2BHK Multistorey Apartment for New Property in Marathon Monte South at Byculla",,"Ayaan Ziva","2026-02-11T17:36:22.000Z","43724000",,"Now available for sale: this 2 BHK apartment in Byculla, Mumbai.It is strategically situated in Marathon Monte South. This dec '27 property in Byculla is available at a cost of ₹4.37 Cr. The date of possession of the flat stands at Dec '27. This is a RERA approved project and P51900049688 is the RERA number. Property rates in Marathon Monte South fall within ₹3.84 Cr - ₹5.93 Cr, with multiple 2,3 bhk flats options. ","2-BHK-932-Sq-ft-Multistorey-Apartment-FOR-Sale-Byculla-in-Mumbai&id=4d423833313435313837"
"Mumbai, Maharashtra",,"1","5","5",,"4182","Mumbai","Lifestyle Property Consultants",,,"₹","Multistorey Apartment for Sale in Nepean Sea Road, Mumbai. Covered area is 4182.0  Sq-ft. This property belongs to ""Kalpataru Azuro"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83063865","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/04/09/Project-Photo-1-Kalpataru-Azuro-Mumbai-5430133_410_1440_310_462.jpg",,,,"19202|Walsingham House School",,,,,,,,,,"18.95709261,72.79976962","5BHK Multistorey Apartment for New Property in Kalpataru Azuro at Nepean Sea Road",,"Amar Jadhav  Jadhav","2026-02-13T17:36:39.000Z","542079000",,"Explore this 5 BHK apartment in Nepean Sea Road to buy or invest in Mumbai city.The property is located within Kalpataru Azuro, a 4 years old development. This dec '27 property in Nepean Sea Road is available at a cost of ₹54.20 Cr. The possession date of the property is Dec '27. You can choose 4,5 bhk flats units at Kalpataru Azuro, priced from ₹34.27 Cr - ₹54.20 Cr. ","5-BHK-4182-Sq-ft-Multistorey-Apartment-FOR-Sale-Nepean-Sea-Road-in-Mumbai&id=4d423833303633383635"
"Mumbai, Maharashtra",,"1","2","2",,"728","Mumbai","V. R. Estate Consultant LLP  ",,,"₹","Multistorey Apartment for Sale in Kandivali West, Mumbai. Covered area is 728.0  Sq-ft. This property belongs to ""Jaswanti Jewel"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82961947","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/12/26/Project-Photo-6-Jaswanti-Jewel-Mumbai-5415805_396_583_310_462.jpg",,,,"19201|Sunrays Shopping Center Premises","19202|Kes International School","19202|Mother Teresa English High School","19203|Jaydeep Hospital","19203|All India Super Speciality Hospital","19206|La Care Mall","19206|Samruddhi Shopping Centre","19210|Mith Chowky Bus Stop","19210|Ganesh Chowk",,"19.2101312179652,72.8305011930765","2BHK Multistorey Apartment for New Property in Ashray Jaswanti Jewel at Kandivali West",,"V R Estate Consultant LLP","2026-02-15T17:36:29.000Z","26507000",,"This 2 BHK home in Kandivali West, Mumbai is available for sale. The flat is located in Ashray Jaswanti Jewel which is a 3 years old construction. This dec '27 flat in Kandivali West can be availed at a price of ₹2.65 Cr.Its date of possession is Dec '27. Properties in Ashray Jaswanti Jewel come in 2,3 bhk flats, with prices spanning ₹2.65 Cr - ₹3.66 Cr. ","2-BHK-728-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423832393631393437"
"Mumbai, Maharashtra",,"2","4","4",,"1800","Mumbai",,,,"₹","Multistorey Apartment for Sale in Bandra West, Mumbai. Covered area is 1800.0  Sq-ft. This property belongs to ""Gurukrupa The Marque"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83048699","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/06/04/Project-Photo-4-Gurukrupa-The-Marque-Mumbai-5429699_891_850_310_462.jpg",,,,"19201|Liberty Shopping Centre","19201|36 Turner Road Mall Virar","19202|Fr Conceicao Rodrigues College of Engineering","19202|RD and SH National College and SWA Science College","19203|Lilavati Hospital and Research Centre","19203|Lilavati Hospital","19206|Shoppers Stop","19210|Bandra Railway Station (W) Bus Stop","19210|Bandra Bus Stop",,"19.055229,72.830829","4BHK Multistorey Apartment for New Property in Gurukrupa The Marque at Bandra West",,"Prem Mishra","2026-02-13T17:36:39.000Z","93600000",,"This well maintained 4 BHK residence is currently offered for sale in Bandra West, Mumbai.This property is housed in the Gurukrupa The Marque society. You can buy this oct '28 apartment in Bandra West, at the price of ₹9.36 Cr. The date of possession of the flat stands at Oct '28. P51800078233 is the RERA number of the project. Gurukrupa The Marque offers 2,3,4 bhk flats units, with prices starting from ₹4.38 Cr - ₹9.36 Cr. ","4-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-West-in-Mumbai&id=4d423833303438363939"
"Mumbai, Maharashtra",,"1","3","3",,"1004","Mumbai",,,,"₹","Multistorey Apartment for Sale in Bandra East, Mumbai. Covered area is 1004.0  Sq-ft. This property belongs to ""Rustomjee Seasons"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83378471","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/01/31/Project-Photo-117-Rustomjee-Seasons-Mumbai-5027266_1836_1032_310_462.jpg",,,,"19201|Laxmi Tower (BKC)","19201|EPFO","19202|Kaiser Junior College Bandra East","19202|Mumbai Public School","19203|Thc Hospital","19203|Asian Hospital","19206|Meena Bazar","19206|VN Mall","19210|Bandra-Kurla Complex Metro Station","19210|Thane Railway Station East Bus Stop","19.062055421515,72.8541362644682","3BHK Multistorey Apartment for New Property in Rustomjee Seasons at Bandra East",,"Avyukt Sub Singh","2026-02-15T17:36:30.000Z","59387000",,"You can find this 3 BHK flat for sale in Bandra East, Mumbai.The property belongs to Rustomjee Seasons which is 5 years old. This apartment in one of the significant areas of Bandra East is ready to move, and can be purchased at the price of ₹5.93 Cr. P51800001433 is the RERA number of the project. Properties in Rustomjee Seasons are available in 3,4,5 bhk flats, priced between ₹5.93 Cr - ₹7.80 Cr. ","3-BHK-1004-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423833333738343731"
"Mumbai, Maharashtra",,"1","3","3",,"848","Mumbai",,,,"₹","Multistorey Apartment for Sale in Vikhroli East, Mumbai. Covered area is 848.0  Sq-ft. This property belongs to ""Shree Yogi Ajmera Solis"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83393585","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/12/03/Project-Photo-7-Shree-Yogi-Ajmera-Solis-Mumbai-5439979_600_900_310_462.jpg",,,,"19201| Nesco It Park","19202|Asmita College.","19202|Mumbai Public School","19203|Adi Arogyam Suman Ramesh Tulsiani Hospital","19203|Adi Arogyam Suman Ramesh Tulsiani Hospital","19210|Vikhroli Police Station Bus Stop","19210|Kannamwar Nagar No.2 Bus Stop",,,,"19.08940973659,72.9389256015301","3BHK Multistorey Apartment for New Property in Shree Yogi Ajmera Solis at Vikhroli East",,"Redbricks Reaty","2026-02-13T09:53:14.000Z","18700000",,"This ready to move-in 3 BHK flat is available for sale at the premium Vikhroli East locality in Mumbai.This well designed apartment is located within Shree Yogi Ajmera Solis. You can buy this jan '31 flat in Vikhroli East at price of ₹1.87 Cr. Jan '31 is the possession date of this flat. In Shree Yogi Ajmera Solis, property prices range from ₹83 Lac - ₹1.87 Cr, with multiple configurations across 1,2,3 bhk flats. ","3-BHK-848-Sq-ft-Multistorey-Apartment-FOR-Sale-Vikhroli-East-in-Mumbai&id=4d423833333933353835"
